model,name,desc,cat1,cat2,cat3,cat4,quantity,price,manufacturer,manufacturer_pb,weight,unit
101769,"""Promocija EXTREME STRAIGHT TWEENS Šam+Reg 750ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""",,,0,2860,"""TIGI""","""PROMOCIJE""",1.688,"""kom"""
101770,"""Promocija CC DUMB BLONDE TWEENS Šam+Reg 750ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""",,,0,2860,"""TIGI""","""PROMOCIJE""",1.667,"""kom"""
101771,"""Promocija CC COLOUR GODDESS TWEENS Šam+Reg 750ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""",,,22,2860,"""TIGI""","""PROMOCIJE""",1.7,"""kom"""
101772,"""Promocija CW SLEEK STYLING""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,7,1452,"""TIGI""","""PROMOCIJE""",0.198,"""kom"""
101773,"""Promocija CW CURLY TEXTURE""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,12,1562,"""TIGI""","""PROMOCIJE""",0.355,"""kom"""
101774,"""Promocija CW TRANSFORMING VOLUME""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,7,1452,"""TIGI""","""PROMOCIJE""",0.224,"""kom"""
101775,"""Promocija HIGHNESS BRUSH DEAL""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,2,1760,"""TIGI""","""PROMOCIJE""",0.662,"""kom"""
102224,"""Promocija BH GLAZE WHIP 2012""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,36,2679,"""TIGI""","""PROMOCIJE""",0.247,"""kom"""
102225,"""GRAFFITI SMALL TALK Krema za volumen 200ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,25,1815,"""TIGI""","""BED HEAD""",0.244,"""kom"""
102226,"""GRAFFITI HARD HEAD Lak za kosu  385ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,277,1274,"""TIGI""","""BED HEAD""",0.389,"""kom"""
102227,"""GRAFFITI MASTERPIECE Lak za kosu 340ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,1,1538,"""TIGI""","""BED HEAD""",0.318,"""kom"""
102228,"""GRAFFITI AFTER PARTY Krema za kosu 100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,44,2080,"""TIGI""","""BED HEAD""",0.149,"""kom"""
101682,"""Promocija WORKING STYLES""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,4,1760,"""TIGI""","""PROMOCIJE""",0.383,"""kom"""
102239,"""KRYSTAL MILK Šampon BODY BOOSTER 1000ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,1,1100,"""ALTER EGO""","""KRYSTAL MILK""",1.101,"""kom"""
102240,"""KRYSTAL MILK Regenerator BODY BOOSTER 1000ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""REGENERATORI I PAKOVANJA""",,4,1356,"""ALTER EGO""","""KRYSTAL MILK""",1.001,"""kom"""
102241,"""KRYSTAL MILK Šampon SMOOTH BOOSTER 1000ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,1,1100,"""ALTER EGO""","""KRYSTAL MILK""",1.085,"""kom"""
102242,"""KRYSTAL MILK Maska SMOOTH BOOSTER 1000ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""REGENERATORI I PAKOVANJA""",,1,1356,"""ALTER EGO""","""KRYSTAL MILK""",1.053,"""kom"""
101966,"""LIGHT IRRIDIANCE Šampon za sve tipove kose 1000ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,117,415,"""LIGHT IRRIDIANCE""",,1.093,"""kom"""
101967,"""LIGHT IRRIDIANCE Šampon za sve tipove kose 10Lit""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,11,2723,"""LIGHT IRRIDIANCE""",,10.01,"""kom"""
101968,"""LIGHT IRRIDIANCE Šampon Menta 10Lit""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,13,2723,"""LIGHT IRRIDIANCE""",,10.01,"""kom"""
101969,"""LIGHT IRRIDIANCE Šampon Secchi 1000ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,15,415,"""LIGHT IRRIDIANCE""",,1.099,"""kom"""
101970,"""LIGHT IRRIDIANCE Šampon Secchi 10Lit""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,10,2723,"""LIGHT IRRIDIANCE""",,10.01,"""kom"""
101935,"""Promocija XMAS MINIMUM FUSS, MAXIMUM STYLE""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,1,2199,"""TIGI""","""PROMOCIJE""",0.764,"""kom"""
101936,"""Promocija XMAS BLONDE BOMBSHELL""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""REGENERATORI I PAKOVANJA""",,17,2860,"""TIGI""","""PROMOCIJE""",0.925,"""kom"""
101937,"""Promocija XMAS COLOUR GODDESS""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,12,2860,"""TIGI""","""PROMOCIJE""",0.938,"""kom"""
101938,"""Promocija XMAS VOLUME QUEEN""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,10,2860,"""TIGI""","""PROMOCIJE""",0.985,"""kom"""
101939,"""Promocija XMAS PARTY GIRL""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,0,2860,"""TIGI""","""PROMOCIJE""",0.709,"""kom"""
101940,"""Promocija XMAS TALKING TEXTURE""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,24,2860,"""TIGI""","""PROMOCIJE""",0.463,"""kom"""
101941,"""Promocija XMAS TEXTURE HEAD""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,1,2200,"""TIGI""","""PROMOCIJE""",0.287,"""kom"""
101942,"""Promocija XMAS SUPERSTAR VOLUME""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,5,2079,"""TIGI""","""PROMOCIJE""",0.716,"""kom"""
101943,"""Promocija XMAS HAIR RECOVERY""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,2,2189,"""TIGI""","""PROMOCIJE""",0.603,"""kom"""
101945,"""Promocija XMAS MAJESTIC VOLUME""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,6,1760,"""TIGI""","""PROMOCIJE""",0.626,"""kom"""
101946,"""Promocija XMAS RUNWAY TEXTURE""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,52,1760,"""TIGI""","""PROMOCIJE""",0.451,"""kom"""
101947,"""Promocija XMAS SMOOTH RADIANCE""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""REGENERATORI I PAKOVANJA""",,1,2860,"""TIGI""","""PROMOCIJE""",0.949,"""kom"""
101948,"""Promocija XMAS STRAIGHTEN OUT""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,1,2860,"""TIGI""","""PROMOCIJE""",0.76,"""kom"""
101949,"""Promocija XMAS DIAMOND INDULGENCE""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""ŠAMPONI""",,1,3298,"""TIGI""","""PROMOCIJE""",0.904,"""kom"""
101950,"""BH CF TOTALLY BAKED Sprej za volumen  240,5ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,34,1760,"""TIGI""","""BED HEAD""",0.304,"""kom"""
101951,"""BH CF SUGAR SHOCK Sprej za oblikovanje 150ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,44,1672,"""TIGI""","""BED HEAD""",0.194,"""kom"""
101952,"""BH CF MEGA WHIP Krema za teksturu 105,5gr""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,51,1672,"""TIGI""","""BED HEAD""",0.168,"""kom"""
101953,"""BH CF SUGAR DUST Puder za volumen 1gr""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,55,1496,"""TIGI""","""BED HEAD""",0.018,"""kom"""
101954,"""BH CF GLAZE HAZE SMOOTHING Serum za kosu 60ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,56,1496,"""TIGI""","""BED HEAD""",0.076,"""kom"""
102113,"""Promocija HEADRUSH DUO Sjaj za kosu  200ml  2/1""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""STYLING""",,88,2011,"""TIGI""","""PROMOCIJE""",0.394,"""kom"""
102079,"""RR LINE Boja za kosu 6.46  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",97,313,"""RR LINE""",,0.122,"""kom"""
102080,"""RR LINE Boja za kosu 7.46  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",80,313,"""RR LINE""",,0.122,"""kom"""
102081,"""RR LINE Boja za kosu 8.46  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",72,313,"""RR LINE""",,0.122,"""kom"""
102082,"""RR LINE Boja za kosu 5.55  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",71,313,"""RR LINE""",,0.122,"""kom"""
102083,"""RR LINE Boja za kosu 6.5  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",86,313,"""RR LINE""",,0.122,"""kom"""
102084,"""RR LINE Boja za kosu 7.5  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",100,313,"""RR LINE""",,0.122,"""kom"""
102085,"""RR LINE Boja za kosu 8.52  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",107,313,"""RR LINE""",,0.122,"""kom"""
102086,"""RR LINE Boja za kosu IMPACT RED  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",50,313,"""RR LINE""",,0.122,"""kom"""
102087,"""RR LINE Boja za kosu 2.22  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",85,313,"""RR LINE""",,0.122,"""kom"""
102088,"""RR LINE Boja za kosu 4.22  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",82,313,"""RR LINE""",,0.122,"""kom"""
102089,"""RR LINE Boja za kosu 5.2  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",76,313,"""RR LINE""",,0.122,"""kom"""
102090,"""RR LINE Boja za kosu 6.22  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",54,313,"""RR LINE""",,0.122,"""kom"""
102091,"""RR LINE Boja za kosu 11.0  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",10,313,"""RR LINE""",,0.122,"""kom"""
102092,"""RR LINE Boja za kosu 11.13  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",71,313,"""RR LINE""",,0.122,"""kom"""
102093,"""RR LINE Boja za kosu 11.1  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",9,313,"""RR LINE""",,0.122,"""kom"""
102094,"""RR LINE Boja za kosu 11.3  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",73,313,"""RR LINE""",,0.122,"""kom"""
102095,"""RR LINE Boja za kosu 11.02  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",86,313,"""RR LINE""",,0.122,"""kom"""
102096,"""RR LINE Korektor za kosu RED  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",68,313,"""RR LINE""",,0.122,"""kom"""
102097,"""RR LINE Korektor za kosu PERLA  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",79,313,"""RR LINE""",,0.122,"""kom"""
102098,"""RR LINE Korektor za kosu NEUTRO  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",85,313,"""RR LINE""",,0.122,"""kom"""
102099,"""RR LINE Korektor za kosu BLUE  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",100,313,"""RR LINE""",,0.122,"""kom"""
102100,"""RR LINE Korektor za kosu SILVER  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",67,313,"""RR LINE""",,0.122,"""kom"""
102013,"""RR LINE Hidrogen 10vol  1000ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""HIDROGENI""",40,346,"""RR LINE""",,1.104,"""kom"""
102014,"""RR LINE Hidrogen 20vol  1000ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""HIDROGENI""",5,346,"""RR LINE""",,1.104,"""kom"""
102015,"""RR LINE Hidrogen 30vol  1000ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""HIDROGENI""",10,346,"""RR LINE""",,1.104,"""kom"""
102016,"""RR LINE Hidrogen 40vol  1000ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""HIDROGENI""",23,346,"""RR LINE""",,1.104,"""kom"""
102017,"""RR LINE Boja za kosu 1.0  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",52,313,"""RR LINE""",,0.122,"""kom"""
102021,"""RR LINE Boja za kosu 6.0  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",56,313,"""RR LINE""",,0.122,"""kom"""
102022,"""RR LINE Boja za kosu 7.0  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",45,313,"""RR LINE""",,0.122,"""kom"""
102023,"""RR LINE Boja za kosu 8.0  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",82,313,"""RR LINE""",,0.122,"""kom"""
102024,"""RR LINE Boja za kosu 9.0  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",83,313,"""RR LINE""",,0.122,"""kom"""
102025,"""RR LINE Boja za kosu 10.0  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",41,313,"""RR LINE""",,0.122,"""kom"""
102026,"""RR LINE Boja za kosu 5.00  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",70,313,"""RR LINE""",,0.122,"""kom"""
102027,"""RR LINE Boja za kosu 6.00  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",79,313,"""RR LINE""",,0.122,"""kom"""
102028,"""RR LINE Boja za kosu 7.00  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",46,313,"""RR LINE""",,0.122,"""kom"""
102029,"""RR LINE Boja za kosu 8.00  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",72,313,"""RR LINE""",,0.122,"""kom"""
102030,"""RR LINE Boja za kosu 6.003  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",62,313,"""RR LINE""",,0.122,"""kom"""
102031,"""RR LINE Boja za kosu 7.003  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",35,313,"""RR LINE""",,0.122,"""kom"""
102032,"""RR LINE Boja za kosu 8.003  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",38,313,"""RR LINE""",,0.122,"""kom"""
102033,"""RR LINE Boja za kosu 9.003  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",54,313,"""RR LINE""",,0.122,"""kom"""
102034,"""RR LINE Boja za kosu 10.003  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",42,313,"""RR LINE""",,0.122,"""kom"""
102035,"""RR LINE Boja za kosu 4.01  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",60,313,"""RR LINE""",,0.122,"""kom"""
102036,"""RR LINE Boja za kosu 5.01  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",62,313,"""RR LINE""",,0.122,"""kom"""
102037,"""RR LINE Boja za kosu 6.01  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",79,313,"""RR LINE""",,0.122,"""kom"""
102038,"""RR LINE Boja za kosu 7.01  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",69,313,"""RR LINE""",,0.122,"""kom"""
102039,"""RR LINE Boja za kosu 8.01  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",58,313,"""RR LINE""",,0.122,"""kom"""
102040,"""RR LINE Boja za kosu 1.10  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",57,313,"""RR LINE""",,0.122,"""kom"""
102041,"""RR LINE Boja za kosu 5.31  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",92,313,"""RR LINE""",,0.122,"""kom"""
102042,"""RR LINE Boja za kosu 6.31  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",83,313,"""RR LINE""",,0.122,"""kom"""
102043,"""RR LINE Boja za kosu 7.31  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",37,313,"""RR LINE""",,0.122,"""kom"""
102044,"""RR LINE Boja za kosu 5.7  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",56,313,"""RR LINE""",,0.122,"""kom"""
102045,"""RR LINE Boja za kosu 5.77  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",95,313,"""RR LINE""",,0.122,"""kom"""
102046,"""RR LINE Boja za kosu 6.7  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",15,313,"""RR LINE""",,0.122,"""kom"""
102047,"""RR LINE Boja za kosu 7.7  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",31,313,"""RR LINE""",,0.122,"""kom"""
102048,"""RR LINE Boja za kosu 7.77  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",49,313,"""RR LINE""",,0.122,"""kom"""
102049,"""RR LINE Boja za kosu 5.3  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",43,313,"""RR LINE""",,0.122,"""kom"""
102050,"""RR LINE Boja za kosu 6.3  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",43,313,"""RR LINE""",,0.122,"""kom"""
102051,"""RR LINE Boja za kosu 7.3  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",49,313,"""RR LINE""",,0.122,"""kom"""
102052,"""RR LINE Boja za kosu 8.3  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",43,313,"""RR LINE""",,0.122,"""kom"""
102053,"""RR LINE Boja za kosu 9.3  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",28,313,"""RR LINE""",,0.122,"""kom"""
102054,"""RR LINE Boja za kosu 10.3  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",62,313,"""RR LINE""",,0.122,"""kom"""
102055,"""RR LINE Boja za kosu 6.32  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",78,313,"""RR LINE""",,0.122,"""kom"""
102056,"""RR LINE Boja za kosu 7.32  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",68,313,"""RR LINE""",,0.122,"""kom"""
102057,"""RR LINE Boja za kosu 8.32  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",42,313,"""RR LINE""",,0.122,"""kom"""
102058,"""RR LINE Boja za kosu 9.32  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",19,313,"""RR LINE""",,0.122,"""kom"""
102059,"""RR LINE Boja za kosu 6.34  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",57,313,"""RR LINE""",,0.122,"""kom"""
102060,"""RR LINE Boja za kosu 7.34  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",30,313,"""RR LINE""",,0.122,"""kom"""
102061,"""RR LINE Boja za kosu 8.34  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",28,313,"""RR LINE""",,0.122,"""kom"""
102062,"""RR LINE Boja za kosu 4.4  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",89,313,"""RR LINE""",,0.122,"""kom"""
102063,"""RR LINE Boja za kosu 5.4  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",79,313,"""RR LINE""",,0.122,"""kom"""
102064,"""RR LINE Boja za kosu 6.4  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",66,313,"""RR LINE""",,0.122,"""kom"""
102065,"""RR LINE Boja za kosu 8.4  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",29,313,"""RR LINE""",,0.122,"""kom"""
102066,"""RR LINE Boja za kosu 9.4  100ml""",,"""SVE ZA FRIZERSKE SALONE""","""KOZMETIKA ZA KOSU""","""BOJENJE KOSE""","""BOJE SA AMONIJAKOM""",61,313,"""RR LINE""",,0.122,"""kom"""
